0             0      4.45          3.85384             0                   
1             0      4.95          3.45403             0                   
2             0      5.45          3.06113             0                   
3             0      5.95          2.71308             0                   
4             0      6.45          2.38821             0                   
5             0      6.95          2.08897             0                   
6             0      7.45          1.81845             0                   
7             0      7.95          1.5773              0                   
8             0      8.45          1.36408             0                   
9             0     11.35          0.528298            0                   
10      0.31685      4.45          3.87167             0                   
11     0.286595      4.95          3.46617             0                   
12     0.260745      5.45          3.07294             0                   
13     0.239253      5.95          2.70382             0                   
14     0.221213      6.45          2.36924             0                   
15     0.206301      6.95          2.06998             0                   
16     0.192444      7.45          1.80037             0                   
17     0.180491      7.95          1.55769             0                   
18     0.170103      8.45          1.34141             0                   
19     0.127198     11.35          0.522504            0                   
20     0.511321      4.45          3.85621             0                   
21     0.465052      4.95          3.4441              0                   
22     0.425766      5.45          3.04797             0                   
23     0.392707      5.95          2.68298             0                   
24     0.363141      6.45          2.34283             0                   
25     0.338909      6.95          2.03538             0                   
26     0.316692      7.45          1.75652             0                   
27     0.297734      7.95          1.51576             0                   
28      0.28079      8.45          1.30303             0                   
29     0.211089     11.35          0.50977             0                   
30     0.688628      4.45          3.761               0                   
31     0.630667      4.95          3.36056             0                   
32     0.579347      5.45          2.96865             0                   
33     0.536303      5.95          2.60418             0                   
34     0.498936      6.45          2.27119             0                   
35     0.465869      6.95          1.96431             0                   
36     0.436634      7.45          1.6905              0                   
37     0.411183      7.95          1.45092             0                   
38     0.388038      8.45          1.24379             0                   
39     0.293516     11.35          0.492672            0                   
40     0.269933     12.35          0.351731            0                   
41     0.241787     13.85          0.204671            0                   
42     0.849991      4.45          3.55824             0                   
43      0.78162      4.95          3.18335             0                   
44     0.723087      5.45          2.8147              0                   
45     0.670962      5.95          2.46317             0                   
46     0.627011      6.45          2.1415              0                   
47     0.586301      6.95          1.85552             0                   
48     0.551076      7.45          1.59843             0                   
49     0.519605      7.95          1.36616             0                   
50     0.491492      8.45          1.17287             0                   
51     0.372787     11.35          0.461598            0                   
52     0.344552     12.35          0.327697            0                   
53     0.309321     13.85          0.185914            0                   
