DYE906R	1	0			7.53			15.06
DYE906R	2	0			7.53			15.06
DYE906R	3	0			7.53			15.06
DYE906R	4	0			7.53			15.06
DYE906R	5	0.011104684392943	5.00581351454486	15.06
DYE906R	6	-0.027065763082224	5.4336346429991		15.06
DYE906R	8	0			7.53			15.06
DYE906R	9	0			7.53			15.06
DYE906R	10	0.112214179776919	4.58254790744189	15.06
DYE906R	11	0.078343756302024	4.81592804551729	15.06
DYE906R	12	0.037424263455446	5.23648565772886	15.06
DYE906R	13	-0.007361628410353	5.77468036414138	15.06
DYE906R	15	0			7.53			15.06
DYE906R	16	0			7.53			15.06
DYE906R	17	0.142152689121001	4.7006744973461		15.06
DYE906R	18	0.104411974077596	5.05639359828722	15.06
DYE906R	19	0.064861258242158	5.52552200408251	15.06
DYE906R	20	0.020900812689278	6.09976479710489	15.06
DYE906R	22	0			7.53			15.06
DYE906R	23	0.204137745937946	4.60252424615015	15.06
DYE906R	24	0.171029322595792	4.84522588043117	15.06
DYE906R	25	0.128368930567554	5.32291646844096	15.06
DYE906R	26	0.088503263503231	5.83465683309653	15.06
DYE906R	27	0.044595518501165	6.44180827643916	15.06
DYE906R	29	0			7.53			15.06
DYE906R	30	0.228908049762138	4.69408386665599	15.06
DYE906R	31	0.192438767916398	5.06661017470261	15.06
DYE906R	32	0.150514997831991	5.58009073732677	15.06
DYE906R	33	0.109822102182661	6.1282173021524		15.06
DYE906R	34	0.066935278737613	6.76427071190975	15.06
DYE906R	36	0.285729103916339	4.59421338459589	15.06
DYE906R	37	0.255001240557159	4.82221105933782	15.06
DYE906R	38	0.213236716241184	5.29054177528162	15.06
DYE906R	39	0.170305300539114	5.84025168950791	15.06
DYE906R	40	0.130300669304187	6.40377692584618	15.06
DYE906R	41	0.08691169879993	7.06427984406054	15.06
DYE906R	43	0.306634106459799	4.66821133866067	15.06
DYE906R	44	0.274835960934137	4.99083946510003	15.06
DYE906R	45	0.231024793371782	5.51173368387842	15.06
DYE906R	46	0.188093377669712	6.0844263832838		15.06
DYE906R	47	0.148088746434785	6.67151200868289	15.06
DYE906R	48	0.105078411145819	7.36604906548959	15.06
DYE906R	50	0.329521028718034	4.76000836553887	15.06
DYE906R	51	0.291251198204913	5.1830910480909		15.06
DYE906R	52	0.248477749852317	5.71105700451326	15.06
DYE906R	53	0.20453399086704	6.31917312869334	15.06
DYE906R	54	0.164852255217188	6.93406296351569	15.06
DYE906R	55	0.121519024343147	7.65024283096949	15.06
DYE906R	57	0.35038790259964	4.85931851221959	15.06
DYE906R	58	0.306512264877745	5.3684622620635		15.06
DYE906R	59	0.263049368827017	5.93352532884119	15.06
DYE906R	60	0.220948345115679	6.5375319495357		15.06
DYE906R	61	0.180803774748212	7.17064784721715	15.06
DYE906R	62	0.137669211800508	7.91941237047295	15.06
DYE906R	64	0.364627404120243	5.02128495554674	15.06
DYE906R	65	0.322289625824721	5.53544635598612	15.06
DYE906R	66	0.278601763493273	6.12125552062647	15.06
DYE906R	67	0.234376543365606	6.76866167031563	15.06
DYE906R	68	0.195062364988871	7.40997913211637	15.06
DYE906R	69	0.152495507569624	8.17304410114126	15.06
